Temperature (K);Pressure (MPa);Density (kg/m3);Volume (m3/kg);Internal Energy (kJ/kg);Enthalpy (kJ/kg);Entropy (J/g*K);Cv (J/g*K);Cp (J/g*K);Sound Spd. (m/s);Joule-Thomson (K/MPa);Viscosity (Pa*s);Therm. Cond. (W/m*K);Phase
317.900000000;8.00000000000;242.410660815;0.00412523111251;388.535122834;421.536971734;1.71691742300;0.957041488144;3.23063121224;216.113223691;7.95218457134;2.08063977386e-05;0.0368820930019;supercritical
317.950000000;8.00000000000;242.135780761;0.00412991420291;388.658938280;421.698251903;1.71742471302;0.956489901659;3.22059085461;216.205728956;7.95172337244;2.07991591486e-05;0.0368356160366;supercritical
318.000000000;8.00000000000;241.862268463;0.00413458455655;388.782355884;421.859032337;1.71793035163;0.955941603988;3.21064153886;216.297970842;7.95124203488;2.07919808132e-05;0.0367894889085;supercritical
318.050000000;8.00000000000;241.590110556;0.00413924227982;388.905379315;422.019317553;1.71843435360;0.955396560023;3.20078199315;216.389951723;7.95074080258;2.07848620798e-05;0.0367437076575;supercritical
318.100000000;8.00000000000;241.319293869;0.00414388747774;389.028012189;422.179112011;1.71893673343;0.954854735204;3.19101096961;216.481673935;7.95021991577;2.07778023058e-05;0.0366982683864;supercritical
318.150000000;8.00000000000;241.049805423;0.00414852025391;389.150258074;422.338420105;1.71943750545;0.954316095509;3.18132724374;216.573139785;7.94967961113;2.07708008585e-05;0.0366531672597;supercritical
318.200000000;8.00000000000;240.781632429;0.00415314071058;389.272120486;422.497246171;1.71993668380;0.953780607448;3.17172961387;216.664351546;7.94912012177;2.07638571151e-05;0.0366084005026;supercritical
318.250000000;8.00000000000;240.514762278;0.00415774894867;389.393602893;422.655594482;1.72043428241;0.953248238046;3.16221690062;216.755311456;7.94854167737;2.07569704621e-05;0.0365639643996;supercritical
318.300000000;8.00000000000;240.249182545;0.00416234506777;389.514708714;422.813469257;1.72093031503;0.952718954839;3.15278794640;216.846021727;7.94794450419;2.07501402956e-05;0.0365198552932;supercritical
318.350000000;8.00000000000;239.984880981;0.00416692916618;389.635441324;422.970874654;1.72142479521;0.952192725862;3.14344161487;216.936484535;7.94732882518;2.07433660207e-05;0.0364760695828;supercritical
318.400000000;8.00000000000;239.721845511;0.00417150134094;389.755804049;423.127814777;1.72191773633;0.951669519637;3.13417679052;217.026702028;7.94669485999;2.07366470514e-05;0.0364326037237;supercritical
318.450000000;8.00000000000;239.460064231;0.00417606168783;389.875800170;423.284293673;1.72240915159;0.951149305168;3.12499237811;217.116676326;7.94604282509;2.07299828107e-05;0.0363894542258;supercritical
318.500000000;8.00000000000;239.199525404;0.00418061030143;389.995432925;423.440315337;1.72289905400;0.950632051930;3.11588730226;217.206409515;7.94537293377;2.07233727302e-05;0.0363466176525;supercritical
318.550000000;8.00000000000;238.940217457;0.00418514727509;390.114705507;423.595883708;1.72338745641;0.950117729858;3.10686050700;217.295903657;7.94468539624;2.07168162499e-05;0.0363040906198;supercritical
318.600000000;8.00000000000;238.682128979;0.00418967270100;390.233621067;423.751002675;1.72387437149;0.949606309343;3.09791095530;217.385160782;7.94398041966;2.07103128179e-05;0.0362618697950;supercritical
318.650000000;8.00000000000;238.425248717;0.00419418667017;390.352182712;423.905676074;1.72435981176;0.949097761218;3.08903762867;217.474182895;7.94325820822;2.07038618909e-05;0.0362199518960;supercritical
318.700000000;8.00000000000;238.169565572;0.00419868927248;390.470393511;424.059907691;1.72484378955;0.948592056756;3.08023952674;217.562971972;7.94251896317;2.06974629332e-05;0.0361783336902;supercritical
318.750000000;8.00000000000;237.915068600;0.00420318059669;390.588256490;424.213701264;1.72532631706;0.948089167656;3.07151566684;217.651529963;7.94176288287;2.06911154171e-05;0.0361370119934;supercritical
318.800000000;8.00000000000;237.661747004;0.00420766073045;390.705774636;424.367060479;1.72580740629;0.947589066038;3.06286508365;217.739858792;7.94099016287;2.06848188224e-05;0.0360959836690;supercritical
318.850000000;8.00000000000;237.409590137;0.00421212976032;390.822950895;424.519988978;1.72628706913;0.947091724435;3.05428682875;217.827960355;7.94020099594;2.06785726367e-05;0.0360552456270;supercritical
318.900000000;8.00000000000;237.158587492;0.00421658777181;390.939788178;424.672490352;1.72676531729;0.946597115784;3.04577997031;217.915836524;7.93939557211;2.06723763547e-05;0.0360147948231;supercritical
318.950000000;8.00000000000;236.908728708;0.00422103484938;391.056289354;424.824568149;1.72724216232;0.946105213422;3.03734359271;218.003489148;7.93857407876;2.06662294786e-05;0.0359746282582;supercritical
319.000000000;8.00000000000;236.660003561;0.00422547107644;391.172457259;424.976225871;1.72771761566;0.945615991074;3.02897679616;218.090920047;7.93773670059;2.06601315176e-05;0.0359347429767;supercritical
319.050000000;8.00000000000;236.412401965;0.00422989653542;391.288294691;425.127466974;1.72819168856;0.945129422851;3.02067869640;218.178131021;7.93688361977;2.06540819878e-05;0.0358951360666;supercritical
319.100000000;8.00000000000;236.165913965;0.00423431130771;391.403804409;425.278294871;1.72866439217;0.944645483237;3.01244842431;218.265123844;7.93601501588;2.06480804123e-05;0.0358558046580;supercritical
319.150000000;8.00000000000;235.920529743;0.00423871547377;391.518989142;425.428712933;1.72913573746;0.944164147088;3.00428512565;218.351900266;7.93513106602;2.06421263209e-05;0.0358167459227;supercritical
319.200000000;8.00000000000;235.676239606;0.00424310911305;391.633851581;425.578724486;1.72960573530;0.943685389623;2.99618796069;218.438462016;7.93423194485;2.06362192500e-05;0.0357779570733;supercritical
319.250000000;8.00000000000;235.433033990;0.00424749230409;391.748394384;425.728332817;1.73007439639;0.943209186415;2.98815610392;218.524810800;7.93331782459;2.06303587423e-05;0.0357394353623;supercritical
319.300000000;8.00000000000;235.190903456;0.00425186512447;391.862620175;425.877541171;1.73054173132;0.942735513390;2.98018874374;218.610948300;7.93238887512;2.06245443471e-05;0.0357011780816;supercritical
319.350000000;8.00000000000;234.949838690;0.00425622765088;391.976531546;426.026352753;1.73100775054;0.942264346816;2.97228508220;218.696876179;7.93144526397;2.06187756198e-05;0.0356631825617;supercritical
319.400000000;8.00000000000;234.709830494;0.00426057995907;392.090131055;426.174770728;1.73147246437;0.941795663298;2.96444433464;218.782596075;7.93048715638;2.06130521221e-05;0.0356254461708;supercritical
319.450000000;8.00000000000;234.470869794;0.00426492212393;392.203421231;426.322798222;1.73193588301;0.941329439774;2.95666572950;218.868109608;7.92951471534;2.06073734215e-05;0.0355879663142;supercritical
319.500000000;8.00000000000;234.232947628;0.00426925421948;392.316404568;426.470438324;1.73239801653;0.940865653508;2.94894850798;218.953418376;7.92852810163;2.06017390916e-05;0.0355507404340;supercritical
319.550000000;8.00000000000;233.996055151;0.00427357631886;392.429083533;426.617694084;1.73285887489;0.940404282081;2.94129192381;219.038523957;7.92752747386;2.05961487117e-05;0.0355137660078;supercritical
319.600000000;8.00000000000;233.760183632;0.00427788849437;392.541460560;426.764568515;1.73331846790;0.939945303392;2.93369524297;219.123427908;7.92651298848;2.05906018668e-05;0.0354770405485;supercritical
319.650000000;8.00000000000;233.525324447;0.00428219081749;392.653538054;426.911064594;1.73377680527;0.939488695648;2.92615774346;219.208131766;7.92548479985;2.05850981477e-05;0.0354405616034;supercritical
319.700000000;8.00000000000;233.291469085;0.00428648335887;392.765318393;427.057185264;1.73423389662;0.939034437357;2.91867871502;219.292637050;7.92444306026;2.05796371504e-05;0.0354043267539;supercritical
319.750000000;8.00000000000;233.058609139;0.00429076618836;392.876803922;427.202933429;1.73468975140;0.938582507329;2.91125745893;219.376945259;7.92338791996;2.05742184765e-05;0.0353683336146;supercritical
319.800000000;8.00000000000;232.826736309;0.00429503937499;392.987996961;427.348311961;1.73514437899;0.938132884663;2.90389328775;219.461057874;7.92231952721;2.05688417329e-05;0.0353325798327;supercritical
319.850000000;8.00000000000;232.595842398;0.00429930298705;393.098899801;427.493323698;1.73559778864;0.937685548750;2.89658552510;219.544976356;7.92123802828;2.05635065317e-05;0.0352970630878;supercritical
319.900000000;8.00000000000;232.365919311;0.00430355709204;393.209514706;427.637971442;1.73604998950;0.937240479260;2.88933350543;219.628702148;7.92014356753;2.05582124901e-05;0.0352617810908;supercritical
319.950000000;8.00000000000;232.136959053;0.00430780175668;393.319843913;427.782257966;1.73650099060;0.936797656143;2.88213657380;219.712236677;7.91903628740;2.05529592305e-05;0.0352267315837;supercritical
320.000000000;8.00000000000;231.908953727;0.00431203704699;393.429889631;427.926186007;1.73695080089;0.936357059624;2.87499408569;219.795581350;7.91791632845;2.05477463800e-05;0.0351919123390;supercritical
320.050000000;8.00000000000;231.681895534;0.00431626302821;393.539654046;428.069758272;1.73739942918;0.935918670193;2.86790540677;219.878737558;7.91678382941;2.05425735707e-05;0.0351573211591;supercritical
320.100000000;8.00000000000;231.455776770;0.00432047976489;393.649139315;428.212977434;1.73784688421;0.935482468607;2.86086991270;219.961706674;7.91563892720;2.05374404395e-05;0.0351229558758;supercritical
320.150000000;8.00000000000;231.230589823;0.00432468732085;393.758347572;428.355846139;1.73829317459;0.935048435881;2.85388698895;220.044490054;7.91448175695;2.05323466281e-05;0.0350888143499;supercritical
320.200000000;8.00000000000;231.006327176;0.00432888575921;393.867280926;428.498366999;1.73873830886;0.934616553286;2.84695603057;220.127089040;7.91331245202;2.05272917826e-05;0.0350548944703;supercritical
320.250000000;8.00000000000;230.782981401;0.00433307514241;393.975941459;428.640542598;1.73918229545;0.934186802343;2.84007644205;220.209504955;7.91213114406;2.05222755539e-05;0.0350211941542;supercritical
320.300000000;8.00000000000;230.560545160;0.00433725553219;394.084331232;428.782375490;1.73962514268;0.933759164820;2.83324763710;220.291739106;7.91093796302;2.05172975971e-05;0.0349877113459;supercritical
320.350000000;8.00000000000;230.339011202;0.00434142698964;394.192452282;428.923868199;1.74006685879;0.933333622728;2.82646903849;220.373792786;7.90973303718;2.05123575720e-05;0.0349544440171;supercritical
320.400000000;8.00000000000;230.118372364;0.00434558957517;394.300306620;429.065023221;1.74050745193;0.932910158316;2.81974007785;220.455667270;7.90851649316;2.05074551425e-05;0.0349213901655;supercritical
320.450000000;8.00000000000;229.898621566;0.00434974334856;394.407896236;429.205843025;1.74094693015;0.932488754066;2.81306019554;220.537363821;7.90728845596;2.05025899768e-05;0.0348885478152;supercritical
320.500000000;8.00000000000;229.679751814;0.00435388836892;394.515223098;429.346330049;1.74138530140;0.932069392694;2.80642884044;220.618883683;7.90604904901;2.04977617473e-05;0.0348559150158;supercritical
320.550000000;8.00000000000;229.461756195;0.00435802469476;394.622289150;429.486486708;1.74182257358;0.931652057138;2.79984546980;220.700228089;7.90479839414;2.04929701306e-05;0.0348234898422;supercritical
320.600000000;8.00000000000;229.244627877;0.00436215238395;394.729096316;429.626315387;1.74225875445;0.931236730563;2.79330954911;220.781398254;7.90353661165;2.04882148072e-05;0.0347912703939;supercritical
320.650000000;8.00000000000;229.028360108;0.00436627149375;394.835646495;429.765818445;1.74269385172;0.930823396352;2.78682055190;220.862395382;7.90226382032;2.04834954617e-05;0.0347592547950;supercritical
320.700000000;8.00000000000;228.812946217;0.00437038208080;394.941941569;429.904998216;1.74312787301;0.930412038102;2.78037795960;220.943220659;7.90098013742;2.04788117826e-05;0.0347274411933;supercritical
320.750000000;8.00000000000;228.598379606;0.00437448420117;395.047983397;430.043857006;1.74356082583;0.930002639624;2.77398126141;221.023875261;7.89968567877;2.04741634620e-05;0.0346958277603;supercritical
320.800000000;8.00000000000;228.384653757;0.00437857791034;395.153773816;430.182397098;1.74399271765;0.929595184936;2.76762995414;221.104360347;7.89838055871;2.04695501963e-05;0.0346644126907;supercritical
320.850000000;8.00000000000;228.171762225;0.00438266326318;395.259314644;430.320620750;1.74442355581;0.929189658263;2.76132354206;221.184677064;7.89706489018;2.04649716852e-05;0.0346331942020;supercritical
320.900000000;8.00000000000;227.959698640;0.00438674031403;395.364607680;430.458530193;1.74485334763;0.928786044031;2.75506153679;221.264826546;7.89573878468;2.04604276321e-05;0.0346021705339;supercritical
320.950000000;8.00000000000;227.748456705;0.00439080911664;395.469654702;430.596127636;1.74528210028;0.928384326864;2.74884345712;221.344809913;7.89440235235;2.04559177443e-05;0.0345713399484;supercritical
321.000000000;8.00000000000;227.538030192;0.00439486972422;395.574457469;430.733415263;1.74570982092;0.927984491581;2.74266882891;221.424628273;7.89305570195;2.04514417324e-05;0.0345407007292;supercritical
321.050000000;8.00000000000;227.328412947;0.00439892218942;395.679017719;430.870395235;1.74613651659;0.927586523195;2.73653718495;221.504282720;7.89169894092;2.04469993105e-05;0.0345102511812;supercritical
321.100000000;8.00000000000;227.119598884;0.00440296656436;395.783337175;431.007069690;1.74656219426;0.927190406906;2.73044806483;221.583774336;7.89033217535;2.04425901964e-05;0.0344799896304;supercritical
321.150000000;8.00000000000;226.911581986;0.00440700290064;395.887417537;431.143440742;1.74698686085;0.926796128102;2.72440101483;221.663104192;7.88895551003;2.04382141109e-05;0.0344499144234;supercritical
321.200000000;8.00000000000;226.704356302;0.00441103124930;395.991260491;431.279510485;1.74741052317;0.926403672352;2.71839558778;221.742273345;7.88756904848;2.04338707784e-05;0.0344200239273;supercritical
321.250000000;8.00000000000;226.497915948;0.00441505166091;396.094867700;431.415280988;1.74783318799;0.926013025407;2.71243134294;221.821282840;7.88617289295;2.04295599265e-05;0.0343903165290;supercritical
321.300000000;8.00000000000;226.292255108;0.00441906418549;396.198240815;431.550754298;1.74825486199;0.925624173193;2.70650784590;221.900133712;7.88476714444;2.04252812861e-05;0.0343607906353;supercritical
321.350000000;8.00000000000;226.087368026;0.00442306887258;396.301381464;431.685932444;1.74867555179;0.925237101813;2.70062466846;221.978826982;7.88335190273;2.04210345912e-05;0.0343314446721;supercritical
321.400000000;8.00000000000;225.883249013;0.00442706577123;396.404291260;431.820817430;1.74909526393;0.924851797539;2.69478138851;222.057363662;7.88192726638;2.04168195790e-05;0.0343022770847;supercritical
321.450000000;8.00000000000;225.679892442;0.00443105492997;396.506971801;431.955411241;1.74951400490;0.924468246814;2.68897758992;222.135744751;7.88049333277;2.04126359896e-05;0.0342732863371;supercritical
321.500000000;8.00000000000;225.477292747;0.00443503639687;396.609424665;432.089715840;1.74993178110;0.924086436246;2.68321286246;222.213971237;7.87905019810;2.04084835665e-05;0.0342444709116;supercritical
321.550000000;8.00000000000;225.275444422;0.00443901021954;396.711651415;432.223733172;1.75034859887;0.923706352607;2.67748680166;222.292044098;7.87759795742;2.04043620559e-05;0.0342158293089;supercritical
321.600000000;8.00000000000;225.074342022;0.00444297644509;396.813653598;432.357465158;1.75076446451;0.923327982830;2.67179900872;222.369964300;7.87613670464;2.04002712069e-05;0.0341873600475;supercritical
321.650000000;8.00000000000;224.873980163;0.00444693512018;396.915432742;432.490913704;1.75117938421;0.922951314006;2.66614909044;222.447732799;7.87466653254;2.03962107717e-05;0.0341590616637;supercritical
321.700000000;8.00000000000;224.674353514;0.00445088629102;397.016990364;432.624080692;1.75159336413;0.922576333383;2.66053665906;222.525350541;7.87318753282;2.03921805054e-05;0.0341309327109;supercritical
321.750000000;8.00000000000;224.475456807;0.00445483000335;397.118327961;432.756967988;1.75200641037;0.922203028363;2.65496133222;222.602818460;7.87169979604;2.03881801656e-05;0.0341029717599;supercritical
321.800000000;8.00000000000;224.277284826;0.00445876630250;397.219447018;432.889577438;1.75241852894;0.921831386496;2.64942273285;222.680137482;7.87020341175;2.03842095130e-05;0.0340751773982;supercritical
321.850000000;8.00000000000;224.079832415;0.00446269523332;397.320349001;433.021910867;1.75282972581;0.921461395485;2.64392048906;222.757308521;7.86869846838;2.03802683108e-05;0.0340475482299;supercritical
321.900000000;8.00000000000;223.883094468;0.00446661684026;397.421035364;433.153970086;1.75324000689;0.921093043177;2.63845423407;222.834332482;7.86718505337;2.03763563250e-05;0.0340200828753;supercritical
321.950000000;8.00000000000;223.687065937;0.00447053116732;397.521507546;433.285756885;1.75364937803;0.920726317563;2.63302360611;222.911210260;7.86566325310;2.03724733243e-05;0.0339927799710;supercritical
322.000000000;8.00000000000;223.491741827;0.00447443825810;397.621766970;433.417273035;1.75405784500;0.920361206778;2.62762824836;222.987942741;7.86413315294;2.03686190799e-05;0.0339656381694;supercritical
322.050000000;8.00000000000;223.297117193;0.00447833815577;397.721815045;433.548520291;1.75446541354;0.919997699094;2.62226780882;223.064530801;7.86259483727;2.03647933657e-05;0.0339386561384;supercritical
322.100000000;8.00000000000;223.103187145;0.00448223090309;397.821653167;433.679500392;1.75487208933;0.919635782925;2.61694194026;223.140975307;7.86104838950;2.03609959579e-05;0.0339118325613;supercritical
322.150000000;8.00000000000;222.909946843;0.00448611654242;397.921282717;433.810215056;1.75527787798;0.919275446815;2.61165030014;223.217277115;7.85949389203;2.03572266355e-05;0.0338851661366;supercritical
322.200000000;8.00000000000;222.717391496;0.00448999511571;398.020705061;433.940665987;1.75568278504;0.918916679447;2.60639255051;223.293437075;7.85793142634;2.03534851797e-05;0.0338586555777;supercritical
322.250000000;8.00000000000;222.525516365;0.00449386666454;398.119921554;434.070854870;1.75608681604;0.918559469631;2.60116835796;223.369456026;7.85636107295;2.03497713743e-05;0.0338322996126;supercritical
322.300000000;8.00000000000;222.334316758;0.00449773123007;398.218933536;434.200783376;1.75648997641;0.918203806310;2.59597739351;223.445334798;7.85478291146;2.03460850053e-05;0.0338060969840;supercritical
322.350000000;8.00000000000;222.143788034;0.00450158885309;398.317742333;434.330453158;1.75689227157;0.917849678551;2.59081933256;223.521074214;7.85319702054;2.03424258614e-05;0.0337800464486;supercritical
322.400000000;8.00000000000;221.953925598;0.00450543957402;398.416349260;434.459865853;1.75729370685;0.917497075549;2.58569385481;223.596675086;7.85160347798;2.03387937333e-05;0.0337541467774;supercritical
322.450000000;8.00000000000;221.764724902;0.00450928343289;398.514755618;434.589023081;1.75769428755;0.917145986623;2.58060064419;223.672138219;7.85000236065;2.03351884141e-05;0.0337283967551;supercritical
322.500000000;8.00000000000;221.576181445;0.00451312046936;398.612962695;434.717926450;1.75809401891;0.916796401212;2.57553938879;223.747464410;7.84839374456;2.03316096990e-05;0.0337027951800;supercritical
322.550000000;8.00000000000;221.388290770;0.00451695072273;398.710971766;434.846577548;1.75849290613;0.916448308876;2.57050978079;223.822654448;7.84677770486;2.03280573859e-05;0.0336773408639;supercritical
322.600000000;8.00000000000;221.201048469;0.00452077423195;398.808784094;434.974977950;1.75889095436;0.916101699293;2.56551151638;223.897709111;7.84515431583;2.03245312743e-05;0.0336520326321;supercritical
322.650000000;8.00000000000;221.014450175;0.00452459103559;398.906400932;435.103129217;1.75928816868;0.915756562258;2.56054429571;223.972629173;7.84352365091;2.03210311661e-05;0.0336268693226;supercritical
322.700000000;8.00000000000;220.828491567;0.00452840117189;399.003823517;435.231032892;1.75968455414;0.915412887679;2.55560782284;224.047415397;7.84188578273;2.03175568656e-05;0.0336018497864;supercritical
322.750000000;8.00000000000;220.643168367;0.00453220467872;399.101053077;435.358690506;1.76008011574;0.915070665578;2.55070180562;224.122068540;7.84024078308;2.03141081788e-05;0.0335769728873;supercritical
322.800000000;8.00000000000;220.458476338;0.00453600159364;399.198090826;435.486103575;1.76047485843;0.914729886089;2.54582595570;224.196589351;7.83858872294;2.03106849139e-05;0.0335522375016;supercritical
322.850000000;8.00000000000;220.274411288;0.00453979195384;399.294937969;435.613273600;1.76086878712;0.914390539454;2.54097998842;224.270978571;7.83692967251;2.03072868813e-05;0.0335276425177;supercritical
322.900000000;8.00000000000;220.090969064;0.00454357579618;399.391595698;435.740202068;1.76126190666;0.914052616024;2.53616362275;224.345236933;7.83526370121;2.03039138932e-05;0.0335031868364;supercritical
322.950000000;8.00000000000;219.908145558;0.00454735315722;399.488065193;435.866890451;1.76165422186;0.913716106256;2.53137658128;224.419365164;7.83359087765;2.03005657639e-05;0.0334788693704;supercritical
323.000000000;8.00000000000;219.725936698;0.00455112407315;399.584347625;435.993340210;1.76204573750;0.913381000713;2.52661859009;224.493363983;7.83191126971;2.02972423096e-05;0.0334546890443;supercritical
323.050000000;8.00000000000;219.544338454;0.00455488857987;399.680444151;436.119552790;1.76243645828;0.913047290060;2.52188937874;224.567234101;7.83022494451;2.02939433485e-05;0.0334306447942;supercritical
323.100000000;8.00000000000;219.363346838;0.00455864671294;399.776355919;436.245529623;1.76282638891;0.912714965063;2.51718868024;224.640976224;7.82853196841;2.02906687007e-05;0.0334067355678;supercritical
323.150000000;8.00000000000;219.182957896;0.00456239850762;399.872084068;436.371272129;1.76321553400;0.912384016591;2.51251623091;224.714591050;7.82683240706;2.02874181881e-05;0.0333829603240;supercritical
323.200000000;8.00000000000;219.003167717;0.00456614399885;399.967629722;436.496781713;1.76360389816;0.912054435608;2.50787177040;224.788079268;7.82512632538;2.02841916345e-05;0.0333593180332;supercritical
323.250000000;8.00000000000;218.823972425;0.00456988322128;400.062993998;436.622059768;1.76399148594;0.911726213179;2.50325504163;224.861441564;7.82341378755;2.02809888656e-05;0.0333358076763;supercritical
323.300000000;8.00000000000;218.645368184;0.00457361620924;400.158178001;436.747107675;1.76437830184;0.911399340463;2.49866579071;224.934678615;7.82169485709;2.02778097088e-05;0.0333124282455;supercritical
323.350000000;8.00000000000;218.467351193;0.00457734299675;400.253182827;436.871926801;1.76476435033;0.911073808714;2.49410376690;225.007791092;7.81996959679;2.02746539933e-05;0.0332891787436;supercritical
323.400000000;8.00000000000;218.289917688;0.00458106361757;400.348009560;436.996518501;1.76514963585;0.910749609279;2.48956872257;225.080779658;7.81823806877;2.02715215501e-05;0.0332660581838;supercritical
323.450000000;8.00000000000;218.113063941;0.00458477810512;400.442659278;437.120884119;1.76553416277;0.910426733597;2.48506041315;225.153644973;7.81650033448;2.02684122118e-05;0.0332430655899;supercritical
323.500000000;8.00000000000;217.936786262;0.00458848649258;400.537133043;437.245024984;1.76591793545;0.910105173197;2.48057859707;225.226387687;7.81475645469;2.02653258130e-05;0.0332201999959;supercritical
323.550000000;8.00000000000;217.761080992;0.00459218881282;400.631431913;437.368942416;1.76630095820;0.909784919699;2.47612303572;225.299008445;7.81300648952;2.02622621897e-05;0.0331974604461;supercritical
323.600000000;8.00000000000;217.585944511;0.00459588509841;400.725556934;437.492637721;1.76668323529;0.909465964808;2.47169349343;225.371507888;7.81125049844;2.02592211797e-05;0.0331748459945;supercritical
323.650000000;8.00000000000;217.411373229;0.00459957538168;400.819509141;437.616112195;1.76706477095;0.909148300318;2.46728973736;225.443886647;7.80948854027;2.02562026224e-05;0.0331523557051;supercritical
323.700000000;8.00000000000;217.237363593;0.00460325969465;400.913289564;437.739367121;1.76744556937;0.908831918108;2.46291153754;225.516145349;7.80772067321;2.02532063587e-05;0.0331299886519;supercritical
323.750000000;8.00000000000;217.063912083;0.00460693806909;401.006899218;437.862403771;1.76782563471;0.908516810140;2.45855866676;225.588284617;7.80594695484;2.02502322314e-05;0.0331077439180;supercritical
323.800000000;8.00000000000;216.891015211;0.00461061053649;401.100339114;437.985223406;1.76820497110;0.908202968461;2.45423090055;225.660305064;7.80416744210;2.02472800847e-05;0.0330856205965;supercritical
323.850000000;8.00000000000;216.718669522;0.00461427712807;401.193610251;438.107827276;1.76858358261;0.907890385197;2.44992801716;225.732207300;7.80238219134;2.02443497642e-05;0.0330636177894;supercritical
323.900000000;8.00000000000;216.546871593;0.00461793787481;401.286713620;438.230216619;1.76896147329;0.907579052558;2.44564979746;225.803991929;7.80059125832;2.02414411174e-05;0.0330417346081;supercritical
323.950000000;8.00000000000;216.375618034;0.00462159280739;401.379650204;438.352392663;1.76933864717;0.907268962831;2.44139602497;225.875659550;7.79879469820;2.02385539930e-05;0.0330199701733;supercritical
324.000000000;8.00000000000;216.204905485;0.00462524195628;401.472420975;438.474356625;1.76971510821;0.906960108382;2.43716648580;225.947210753;7.79699256553;2.02356882413e-05;0.0329983236144;supercritical
324.050000000;8.00000000000;216.034730617;0.00462888535165;401.565026899;438.596109712;1.77009086036;0.906652481655;2.43296096856;226.018646127;7.79518491433;2.02328437141e-05;0.0329767940697;supercritical
324.100000000;8.00000000000;215.865090133;0.00463252302346;401.657468931;438.717653119;1.77046590752;0.906346075170;2.42877926439;226.089966252;7.79337179801;2.02300202647e-05;0.0329553806864;supercritical
324.150000000;8.00000000000;215.695980765;0.00463615500138;401.749748021;438.838988032;1.77084025358;0.906040881521;2.42462116688;226.161171705;7.79155326945;2.02272177477e-05;0.0329340826202;supercritical
324.200000000;8.00000000000;215.527399275;0.00463978131488;401.841865106;438.960115625;1.77121390237;0.905736893378;2.42048647208;226.232263058;7.78972938096;2.02244360193e-05;0.0329128990353;supercritical
324.250000000;8.00000000000;215.359342455;0.00464340199316;401.933821120;439.081037065;1.77158685770;0.905434103483;2.41637497838;226.303240875;7.78790018429;2.02216749370e-05;0.0328918291045;supercritical
324.300000000;8.00000000000;215.191807126;0.00464701706517;402.025616985;439.201753507;1.77195912335;0.905132504649;2.41228648658;226.374105717;7.78606573068;2.02189343597e-05;0.0328708720086;supercritical
324.350000000;8.00000000000;215.024790138;0.00465062655965;402.117253617;439.322266094;1.77233070307;0.904832089762;2.40822079975;226.444858140;7.78422607082;2.02162141476e-05;0.0328500269369;supercritical
324.400000000;8.00000000000;214.858288369;0.00465423050509;402.208731923;439.442575963;1.77270160055;0.904532851776;2.40417772330;226.515498694;7.78238125487;2.02135141624e-05;0.0328292930866;supercritical
324.450000000;8.00000000000;214.692298726;0.00465782892975;402.300052802;439.562684240;1.77307181949;0.904234783716;2.40015706486;226.586027924;7.78053133248;2.02108342671e-05;0.0328086696628;supercritical
324.500000000;8.00000000000;214.526818142;0.00466142186165;402.391217147;439.682592040;1.77344136353;0.903937878675;2.39615863428;226.656446372;7.77867635277;2.02081743258e-05;0.0327881558788;supercritical
324.550000000;8.00000000000;214.361843580;0.00466500932861;402.482225842;439.802300471;1.77381023630;0.903642129811;2.39218224362;226.726754572;7.77681636439;2.02055342042e-05;0.0327677509553;supercritical
324.600000000;8.00000000000;214.197372028;0.00466859135821;402.573079763;439.921810629;1.77417844137;0.903347530351;2.38822770707;226.796953057;7.77495141544;2.02029137692e-05;0.0327474541209;supercritical
324.650000000;8.00000000000;214.033400501;0.00467216797779;402.663779780;440.041123603;1.77454598230;0.903054073586;2.38429484098;226.867042352;7.77308155358;2.02003128888e-05;0.0327272646118;supercritical
324.700000000;8.00000000000;213.869926042;0.00467573921451;402.754326755;440.160240471;1.77491286263;0.902761752870;2.38038346377;226.937022979;7.77120682593;2.01977314324e-05;0.0327071816715;supercritical
324.750000000;8.00000000000;213.706945719;0.00467930509527;402.844721542;440.279162304;1.77527908586;0.902470561624;2.37649339593;227.006895455;7.76932727917;2.01951692707e-05;0.0326872045512;supercritical
324.800000000;8.00000000000;213.544456627;0.00468286564679;402.934964989;440.397890163;1.77564465544;0.902180493329;2.37262445998;227.076660293;7.76744295948;2.01926262754e-05;0.0326673325090;supercritical
324.850000000;8.00000000000;213.382455883;0.00468642089557;403.025057935;440.516425100;1.77600957482;0.901891541528;2.36877648046;227.146318001;7.76555391259;2.01901023197e-05;0.0326475648106;supercritical
324.900000000;8.00000000000;213.220940635;0.00468997086788;403.115001214;440.634768157;1.77637384742;0.901603699827;2.36494928387;227.215869082;7.76366018375;2.01875972778e-05;0.0326279007284;supercritical
324.950000000;8.00000000000;213.059908051;0.00469351558981;403.204795653;440.752920372;1.77673747662;0.901316961890;2.36114269869;227.285314036;7.76176181776;2.01851110250e-05;0.0326083395423;supercritical
325.000000000;8.00000000000;212.899355326;0.00469705508722;403.294442070;440.870882768;1.77710046577;0.901031321442;2.35735655527;227.354653357;7.75985885897;2.01826434379e-05;0.0325888805388;supercritical
325.050000000;8.00000000000;212.739279679;0.00470058938579;403.383941279;440.988656365;1.77746281820;0.900746772265;2.35359068591;227.423887538;7.75795135129;2.01801943944e-05;0.0325695230113;supercritical
